Name,RH57,RH1,RH58,RH27,RH24,RH54,RH56,RH2,RH40,RH41,RH9,RH30,RH25,RH55,RH12,RH32,RH43,RH16,RH50,RH18,RH51,RH37,RH42,RH64,RH49,RH20,RH33,RH46,T47be,T22,T34,T97be,T87be,T67be,T35,T95be,T63be,T55be,T81be,T89be,T68be,T86be,T41,T62be,T69be,T44be,T49be,T82be,T21,T93be,T46be,T73be,T36,T4,T14,T88be,T66be
Sarcosine,398046.5133,717693.3952,1039932.389,731974.8797,403889.4783,298352.3014,301932.2791,724501.4475,804232.3811,858731.792,427603.1079,755586.2722,1351296.735,588815.6411,559622.3942,376106.958,147022.4189,110165.6454,302654.8664,37578.94034,23800.77898,83732.64565,360896.7684,513929.8114,806863.5501,125788.2743,407136.2229,358752.0178,1830267.591,1025057.475,464271.6382,777809.546,1979843.951,1270087.13,32496.35914,1067033.339,472124.7782,978880.2331,978937.2893,1734507.816,637804.6024,3366897.907,1566404.956,1344226.961,1156298.023,728893.6128,318434.1328,689585.1598,1523701.765,1157395.455,491643.4008,2843330.593,291766.098,1845412.877,1442989.518,587706.2134,2838039.543
1_Methylhistidine,3118.273777,2605.034417,,3351.468483,8379.058408,3581.72424,3453.504055,2749.433674,,3157.161118,5462.647518,,8545.3822,9260.547022,6082.366669,,8685.158096,,,1540.47036,2024.719672,,,3002.677409,,3454.586382,4615.992769,,,3899.066852,,,,,1513.4898,4605.900501,,17087.65429,6238.106707,,2747.280273,,,3932.574898,,,2034.355144,,,,2100.555741,,5231.777103,5463.779439,3329.320972,5301.685721,34989.16729
Cytidine_2_3_cyclic_phosphate,,,,,,,,,,,367.0099769,,,,,,,,,,,,,,,,,,,,,225.3337488,,,174.878789,192.3742031,,,,,,,,,,,,,,,,,341.3655529,,,,
Abrine,,,86.63195264,89.89754095,,,,,,,,246.3464462,48.15029206,12.79183061,19.07073188,728.843752,14.56239213,,17.2453771,,,,,,36.01287846,86.00051158,,26.10820596,54.63873828,,8.201125427,,21.77608024,27.01169125,,,74.79256053,343.2151945,,40.14458858,17.69663853,23.88076836,,11.20876178,,,58.52026537,,,,,120.5287007,15.3336664,26.97996491,32.13658491,,
Hydroxyproline,,,,,,,,29364.36275,,,,1714.444003,,,,,,,,,,,,,,,,,,,,,,,,,,,7456.00877,,,,,,,,,,,,,,,,2842.760982,11364.83481,7586.327709
Beta_Alanine,209387.2795,360776.4885,533392.2353,369439.1901,210657.1636,161358.9241,196111.8646,421914.1505,415751.3751,513594.2521,297358.2544,377738.6696,701644.4994,314073.6268,373934.5705,193155.7102,76707.18638,62030.14854,161831.6502,18917.50119,12498.47826,42505.60113,187660.4479,280409.0221,418813.4013,63374.50998,245610.3899,186859.5886,926505.6187,540001.6306,236670.3618,399744.7355,1007615.538,652632.4505,16723.86626,558043.1507,240520.1597,505150.6826,581442.7114,887842.5287,389341.7249,1745847.554,804014.9455,757304.2413,598421.2843,373282.027,159564.1998,378241.0406,792262.0637,584302.7466,252088.4383,1453145.476,149353.8984,937162.2969,731091.6262,326897.842,1488116.945
Alanine,494976.9938,882214.8678,1300334.73,887523.4723,507696.9034,359119.7543,384336.4169,903995.7887,984225.2283,1081177.258,539701.2632,930076.2988,1640406.704,720890.8375,712338.1986,467185.4076,185348.1286,135272.7873,368632.157,46260.69549,30049.91594,101734.5177,445865.0579,647424.7427,1027693.155,153974.8436,509669.8068,435128.2843,2242258.818,1276306.931,563441.3402,961533.5131,2428948.957,1596478.267,40182.94357,1312477.088,594119.9013,1221913.857,1210176.92,2113884.895,785343.8866,4131088.784,1928251.31,1677655.133,1453992.526,897867.8577,395309.2587,872292.5682,1893229.925,1420403.957,606482.9139,3497535.358,362624.3938,2240196.64,1779994.141,732419.1037,3541150.987
4_Guanidinobutanoic_acid,110.0725907,20.61596532,345.0919385,299.9653753,105.8194502,75.10678682,132.888873,77.04817222,42.64312976,1539.920403,89.49064126,518.6404386,88.34789492,15.029285,132.5498655,12.75474769,12.02544001,83.09522784,100.392053,10.774448,41.28248282,15.8599377,84.58977628,16.07679556,299.5381207,145.3625845,67.02534432,10.78454791,88.32329261,150.0758561,12.48051123,79.51547539,31.65259741,215.5399108,9.632713552,87.4029071,60.24422433,300.7152421,84.81320209,33.66659905,124.669028,112.9195702,503.5754258,12.66297857,112.1121451,276.8750201,16.90666134,39.920528,38.7945408,109.203262,39.86084548,34.41868546,9.747020335,101.3899685,30.3999821,120.9997542,121.714907
Ribonic_acid,73.94247403,66.01562891,119.6360754,92.55957442,,110.1353369,1179.349499,277.7289716,200.2194906,222.0554958,1804.128641,435.4569247,134.9636194,132.1000648,1412.074463,,,346.6446161,90.19202879,,,,,69.83366722,90.26439562,51.57903665,999.5244873,63.28623003,50.36073176,52.46431125,,108.123935,267.8771784,375.1504831,,116.9457405,204.6391607,177.4351458,14304.94043,274.5644675,1046.000655,363.5194567,179.0518562,293.2665597,,75.94720467,74.88280946,84.0928791,62.06443202,53.15609767,,178.4336362,89.95704009,87.17922845,836.5760795,1340.691961,7380.497118
Quinic_acid,100.2875085,,122.881063,103.3743976,85.62637785,1610.00582,6693.391663,126.6829075,67.95468967,975.2631604,474.4952505,225.5772425,897.6185307,4975.328064,2751.180169,131.3800942,71.72545167,38.50831637,680.0042926,,1075.999975,,44.66862202,95.57643815,,,104.3471726,,,2062.833696,,94.03438571,,111.6918667,,150.9436569,129.3074367,,1733.438776,57.82850359,92.78068118,,,68.7063931,33.12636603,36.27608501,,27.62362506,,29.72358908,,58.74225329,682.0105583,131.286482,399.8686654,90.81098283,
Carnitine,980.1390818,2944.012073,1140.028851,3280.140206,827.4609184,1621.328984,12101.10585,3555.984633,2226.447896,9103.969563,7067.839252,10359.49599,1814.750284,837.8465685,2530.383158,260.9835143,2921.934769,115.4501644,6638.81526,16.67733902,190.7497788,353.098931,1027.466124,3039.185674,294.3685605,357.6828527,1406.099012,754.937906,263.0214553,2730.543373,4824.556016,742.2686962,433.9616418,871.8174995,30.86089216,1915.470091,533.2796002,2230.936532,335800.8914,1206.549058,3631.647411,1289.445985,1185.509989,7960.378043,1107.066528,588.1825113,77.48901496,1550.186299,594.8736342,528.9747107,147.7290313,1211.253857,823.4112743,3421.485527,2111.474395,2414.194632,5729.614293
Threonine,144312.2433,186480.0126,417127.5222,234307.1212,171033.729,117530.8566,74286.19526,141907.6678,216196.6467,171175.948,95578.91058,306867.3973,406132.5739,154293.8101,239529.299,49115.59767,41017.01473,22294.13449,58363.58825,9726.317322,8026.829101,20835.60438,72311.86963,209264.7276,233805.7522,22814.17476,78616.28509,40345.32055,456494.5155,357714.1932,144885.5668,206846.9892,558111.8237,410224.4904,9225.499578,306262.8007,158929.8254,216593.6485,138494.6787,242973.1179,135225.5096,492657.192,347960.7234,70918.5434,491974.9421,176752.304,91719.46708,264397.7175,294835.4507,348960.0811,105714.4114,828753.0948,76326.45958,423427.6468,292674.6609,205759.8142,622424.4476
Guanidoacetic_acid,,201.7596106,,,,218.9935509,272.0391574,,194.8973764,,,228.5284572,197.568901,,266.7304438,,,,,,,,,,,,217.1423001,216.9838312,,207.4015932,,,,,,,114.1787765,,792.9794971,,,,,,265.2430011,,,,,,,,,,,,
cis_4_Hydroxy_D_proline,9346.893579,,26390.91579,2545.205246,2373.802327,4334.482965,4444.039392,254781.1007,2426.009195,8119.297901,6890.060335,17593.27737,2885.42841,2660.924111,10187.83336,1601.952556,1753.835567,1374.687857,3469.602271,,,,10081.64675,3475.626764,2487.558777,1916.486095,13357.43172,1611.138392,5182.057603,11235.56183,1260.08095,6485.217912,5028.026989,6835.801832,858.9244458,8449.757619,1534.013348,28948.60603,72968.98688,,11370.92849,10129.95811,6330.885363,7191.907337,4176.745118,2129.430707,,6132.308691,7178.094682,2010.759048,,14320.46043,4438.139823,6012.603206,33838.70657,143908.2391,61772.23434
5_Aminolevulinic_acid,9469.832343,14371.07765,,20177.10897,,,,,9141.21835,41164.95556,,,25097.96336,,21766.80527,,,,,,,10479.90057,,,33528.23193,14104.21343,21940.60156,8704.809665,19333.03344,,10735.88848,,15613.02101,28599.51705,,,,,,66611.40338,11603.39807,57223.75758,17911.66857,,13312.78227,,33580.06545,,28645.35613,,78974.55686,24469.74294,9860.86073,,,11888.41653,
Homoserine,78986.94803,100925.5288,229998.7429,125474.8728,96411.12106,63036.56535,41434.48756,77727.33718,121384.3509,94283.88323,51303.99466,170360.6875,223039.598,84330.92955,128040.98,26925.47423,23005.37623,12248.07115,31257.05189,4848.881782,4294.234015,11512.05575,40142.4533,119258.6511,130956.1377,12344.31195,41848.99107,21717.78787,254230.7045,193809.3839,81482.09965,112611.1456,307279.9271,221785.324,5167.561997,163838.2647,87665.64926,122844.3801,76060.23828,132535.4768,73301.78514,270979.4879,195185.0811,33894.24663,264763.3789,95981.84223,50292.41729,148919.6731,159311.8586,195225.0852,57484.72489,457031.1853,41298.85459,233489.1448,158072.1864,114565.7095,339146.5789
Methionine_sulfoximine,,611.0739672,61.18424966,1015.625435,,,,,121.2802808,,,,193.7480349,,,76.36712698,,,,,206.2894926,,,,,,,,,,,,430.1838493,323.3578442,,,,,,7180.318389,,2191.23894,,,99.7918301,,196.6604404,,,,820.0347839,206.4978901,,,,,
4_Trimethylammoniobutanoic_acid,8086.076126,27815.85689,47530.4762,9940.845999,17891.64349,26194.45693,16829.85126,45524.82898,41081.40288,34131.12047,24062.04046,151398.8212,28562.20176,20587.77399,10505.33697,17755.56235,19518.76963,14097.33508,92061.79948,732.8176712,3772.176599,8942.832812,3694.881695,18481.33965,26811.92862,6370.509322,5697.654791,15271.88098,6873.303232,50634.45152,13250.24025,22504.16559,12825.88162,18045.65625,4342.294685,20979.3641,9678.334819,56804.03634,74455.49624,14686.87863,39876.79829,13329.19075,6978.535089,17991.50766,10126.87784,20293.73994,5929.620192,13470.28206,6026.810288,39942.39149,2751.57188,12671.38203,22794.33342,35138.47157,60940.56352,51795.12137,75715.17865
Glycine,1869963.227,3587477.023,3727600.556,3088103.733,2800262.86,1190181.34,1279361.255,1708191.449,3237458.209,1684508.25,1830260.384,3538350.409,3450498.656,5305434.691,9159013.24,1035670.261,529926.64,347460.5915,968736.3522,,,293182.0856,1307960.192,2390939.071,2560061.913,631182.8697,6326165.374,583370.9709,7663426.471,3593305.598,1708767.295,2135860.526,5050219.329,4743949.428,,2648371.669,1325132.507,4164897.127,7876666.909,6865030.579,1624663.231,10346910.15,4464496.498,3990585.718,3438944.23,1422578.814,1140180.955,2233591.848,5894250.896,2410977.303,1840277.537,8082363.503,1032635.611,6100077.272,4240599.59,2679743.713,12459618.64
3_Methylhistidine,1575.305348,,1458.191514,13102.22414,3267.205327,6909.848407,1348.887901,2633.465447,3373.436553,6177.766387,1399.393713,4411.827657,9255.458567,1543.801161,1176.096986,3026.923459,11407.93658,,3172.112071,1138.322976,662.3132948,7082.184251,2650.90459,4854.625081,3660.687065,2375.10205,362.8181782,724.5197892,20524.27807,1087.309519,701.3771521,1398.251299,,719.4544349,,3796.922964,517.9661172,5590.569827,1179.304,,4127.252883,1458.629553,2551.28183,3714.809915,1336.088004,1083.628887,,1561.107418,1728.888684,10378.3521,,20167.18067,1414.406996,1553.843506,1882.076262,842.2686396,2373.013287
Glycylproline,1190.122455,,,,,,,1886.038948,1204.806218,,,2261.887243,1100.101941,,,,,,,,,,,,,,,,2455.081875,4647.386373,1030.350016,2087.93973,3169.783106,1956.93826,,2772.077542,,,4750.338309,,,4830.693353,,,,,,873.1422431,1455.301152,1421.542258,1401.387367,3693.444388,,3474.113337,4886.242272,,6217.171249
Shikimic_acid,,,,,,,,,,,14365.95589,,,17124.45701,,8703.752871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glutamine,43722.02103,58627.52666,704307.3658,60124.48818,176076.6809,11887.55103,85088.47615,36947.84824,92240.77571,108325.6269,13924.56627,37703.19358,120808.7889,64946.3451,13118.00947,7155.355425,14114.37632,5347.997282,11966.42128,5761.812639,4663.184179,8766.108575,28896.23232,21459.88644,73321.626,10330.66079,13325.36608,14802.73708,42715.15101,487657.9694,76130.99326,24708.59781,42832.19003,45222.39089,3770.365574,83043.83392,291165.7228,166441.0379,197444.6376,104731.0633,8102.303352,146925.8241,56035.672,49544.2268,285772.6798,10218.99573,5407.55947,81356.42019,137889.1021,90184.65481,9993.038837,1252641.353,30766.87703,195530.2955,17966.51614,35651.64006,184049.2802
3_Hydroxymethylglutaric_acid,267.6353005,243.5282328,1382.780571,,398.0833779,798.6492733,1774.928791,,482.1130882,,1157.425625,1315.246736,481.1174406,945.2322284,293.8421246,,,279.1882764,443.1082999,,344.868755,,217.6404615,454.1491382,327.544394,2000.47743,,101.1469462,580.3969119,493.5044287,,216.6084679,496.4767864,2382.578704,,559.3194248,158.20771,572.22776,1206.440757,479.4319677,408.5104018,976.0197503,,391.952791,,,122.2569138,201.0667233,,721.3008041,,1114.658686,331.1262418,330.4265706,500.0870777,2076.514805,1688.275879
5_Aminopentanoic_acid,88675.9245,17044.68174,575308.3426,45291.93889,171788.0997,270631.7049,282652.5183,575972.969,24101.26817,631976.7467,312260.1131,306900.6654,88059.5885,320798.4319,426422.0154,10201.53722,56772.95128,427351.4206,433539.295,6294.621794,2543.882396,92002.83735,78407.74416,250381.7997,39534.76692,118824.9351,275166.9616,213043.4965,15959.73023,396694.0199,3545.280814,100068.4148,23364.70834,48727.5026,21521.83623,294288.2103,90808.84663,133375.2569,843527.3805,15181.17445,700196.3307,31320.43755,64832.49087,554493.5832,28913.93115,172856.1174,15171.77441,230314.7305,48971.41621,80907.06973,14564.06075,96932.3594,35534.48843,86347.13807,519662.753,410412.4573,627240.7313
Histidine,57368.00528,21204.64716,100413.3525,39702.48651,51424.23201,45446.45464,26731.90086,63880.93017,61875.71363,96762.89673,71350.94795,163146.1345,138494.983,87003.72675,279580.7883,21836.58362,18410.69233,21214.24744,31563.24497,7893.93218,5699.573394,13604.60777,35731.09025,58829.35472,100636.677,20232.07881,113746.8585,26575.18047,155377.678,132192.4614,18330.7165,81378.91432,69911.94361,116773.0446,8687.126905,90259.98058,44512.87923,66477.63129,757443.5447,29217.88241,43510.23132,58871.13181,94975.53142,127220.4591,111683.3367,81205.37406,23669.73502,73948.3813,68602.07878,100068.1648,12480.81403,314356.1762,121120.7163,67265.8632,66411.2189,112048.7737,423343.6109
alpha_Ketoglutaric_acid,206926.0444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1741073.064,549590.2093,,410030.4287,,,,,,,941581.3539,,,,,
Gamma_Aminobutyric_acid,145015.6044,21432.22488,141036.3537,132521.7977,47358.83707,65076.69741,53839.89626,117240.6196,106453.6236,239471.2901,116532.2902,400884.0033,303509.4112,65507.80171,298418.7743,35026.2768,15007.84171,31516.5653,154737.7975,5693.918692,2449.346814,31875.43921,13869.05813,864781.2441,174043.4207,57179.12433,29216.74351,58791.94188,59292.27163,28366.48043,7550.573415,56048.7688,1179213.423,273794.6068,15908.27452,116762.4386,11691.17473,133112.286,53152.78101,35782.14294,81931.77743,85730.64186,24615.49017,99068.7938,212990.2462,983559.7672,34135.58256,149672.5888,126717.2557,161689.3344,48317.64372,134076.524,706666.4816,64379.54892,1126304.399,150641.55,404785.5876
Serine,130039.2132,182603.8334,431330.7114,157255.7539,126539.9633,96112.0456,53487.91537,166244.3106,178255.1539,156805.9782,49780.70446,263188.3221,346325.3335,52909.37311,33560.16864,54378.15764,32144.34235,22489.67326,46037.87002,8220.762357,8230.374447,14097.43309,66735.8787,91077.1134,171067.4937,18481.36279,33947.1607,28323.4873,183152.6656,290692.0658,102787.8967,221549.7029,395210.53,311483.3934,11855.87654,244115.5139,192847.9192,270880.8491,123956.0362,132319.2068,79827.3171,273210.8265,309516.6983,58669.67962,430644.2925,144741.2547,74534.28408,191484.8787,260615.3317,282706.338,92355.36053,731644.2197,71138.12401,349276.6846,315552.15,192557.2097,542905.729
Asparagine,6203.034333,1755.244027,239663.2527,2810.327732,15563.73019,7854.434522,28989.87525,17468.29277,2964.593951,11066.93767,10540.83424,12820.79627,12119.30621,5289.320032,3066.182132,1226.512504,2368.940028,1051.941965,2674.371388,,,792.8577561,2405.881327,1131.971595,11516.19454,1483.553669,1501.66426,1567.160634,3480.676323,172205.4681,2288.848173,2496.865629,1556.799735,6994.37438,623.5955485,16669.25585,13409.95314,2039.393886,67586.25119,3998.273249,11248.26389,4667.241809,9700.924727,3851.456572,10834.34707,3346.095399,1386.137755,30803.53193,7868.445055,5403.607637,1009.926906,390246.3379,2167.021695,5113.768933,3423.887337,5488.045997,9246.225577
3_7_Dimethyluric_acid,,,22.12085999,,,23.76912348,,,38.86927641,19.36747596,,12.11379231,45.66510735,34.54567255,22.57625339,,,,25.0370684,,,,,20.42257516,,,,27.67858403,34.65499262,25.70336043,,53.85278081,,,,,,,,32.96811095,,,,,22.65441391,,,,28.18993185,38.08515417,,13.58320452,22.78095022,78.75481322,,,
N_Alpha_acetyllysine,27901.38146,80827.295,87875.37881,79531.11525,20991.87972,44640.98781,17597.42489,46419.53407,198538.0939,18773.28568,20455.25738,138833.2442,123946.5614,32435.15548,20731.79532,36928.55493,7274.546975,32662.94559,29625.91756,2988.69251,3562.624702,7071.286888,32431.59977,16392.33472,64030.73405,19351.61336,28580.44399,13709.28099,170725.1431,44242.02508,13706.66207,69246.89206,109225.6089,91768.49119,3755.483378,47344.57934,6299.713845,47006.33643,47499.86588,91854.89707,13616.5363,139114.422,53467.69646,24465.40073,67428.36461,82044.59595,11984.54236,23936.51472,109528.2983,45219.42417,24902.6441,261816.0131,22335.55352,117379.0546,95842.21636,28654.8947,146332.0301
Cellobiose,30592.19516,,73701.81166,22244.81293,149423.6641,100087.4922,9072.702519,14368.91718,355197.4616,15973.78085,60997.63321,24404.91931,85226.80916,,20059.52784,363.5691245,,,10061.37862,,,,23379.59572,5340.482311,384281.2258,,,8476.317392,,40023.34626,,43159.72929,25854.68967,16988.67943,44102.44526,42354.08239,27797.6028,,41025.41524,,13836.74972,,6689.160342,,31230.66372,18715.65449,30116.97531,29204.22291,,17356.6509,6570.73487,7380.227755,26133.05484,26793.51312,81015.79316,38193.36427,17190.48254
myo_Inositol,4348.70784,,7771.158161,3554.074166,1670.614006,4888.815428,6709.745866,7197.709829,7086.036631,6761.342068,28140.91344,6198.741768,8871.581435,,104568.024,2193.776577,2006.274366,,2525.855744,,,,2019.716144,,,995.6866783,4150.234016,2758.275169,20448.31665,3448.459102,1048.108972,7504.73686,20359.20419,19873.54048,1114.888251,6075.740651,,7480.910377,20265.76596,1935.087662,2432.519153,17635.04378,2889.89123,19992.60528,3060.835968,4624.165357,13804.46843,1809.069731,6733.025362,11326.2087,4361.61096,6891.287356,1564.485992,11065.33664,19079.4778,21625.93768,3602.376987
Homocitrulline,2856.498305,901.9055432,4332.854393,10014.22412,2314.963805,3114.056462,3295.84855,2681.33492,9072.861077,4015.356834,3025.780415,7624.468609,10959.52083,,,3671.977829,1974.723731,6032.478919,12792.62221,,,500.0544238,2735.663495,2992.561947,4582.388994,2531.344961,1790.767473,4513.81394,9157.342163,3167.280403,1584.522363,3173.332084,15561.84514,6016.318945,942.2702548,3412.920298,,4426.374818,4977.871309,11324.32034,6132.534056,12597.54,7404.950755,1344.550892,5772.493003,5217.928112,,1999.830467,5334.608885,4143.317998,2681.521772,9875.13111,2371.921042,5847.476614,6651.124811,2191.092252,6486.201386
O_Succinyhomoserine,519.3882577,271.3841724,629.4409677,,,,,675.4516703,,103.7485587,998.535039,,,493.3645022,,,,,,20.9927338,,33.89466412,,,1095.06222,,,391.0102931,976.7052551,311.1668697,111.9866223,780.3843362,824.1191918,,116.9462834,,,,,1670.468077,,,,,389.5734377,411.0908221,956.0832937,,594.5143256,,1008.751782,,,,1170.235195,,840.772314
Methylsuccinic_acid,13202.81908,103286.5973,122772.3175,37951.13962,4389.066305,25593.42822,6384.946591,15919.39018,122271.249,21973.13701,4564.275048,14265.24622,288066.595,27013.31081,2690.073103,23337.43937,4388.420675,3773.200055,12263.05088,353.7630846,4092.159982,5614.823457,10139.58299,4220.263726,46200.66717,4910.012525,2054.718022,12594.57423,51846.04173,57674.1537,6938.599527,90922.13975,27624.2992,36531.53245,3081.626588,24873.80621,3823.121453,14573.44969,14754.35255,120128.7868,12860.918,84105.26968,83867.02793,13963.03672,91615.12426,37227.90176,5755.454323,7682.893174,50605.29393,76167.56238,11677.29235,24896.71945,3880.252917,114416.1999,58820.04526,9842.016382,75111.88891
Glutaric_acid,9880.660299,71134.68844,91542.95924,29159.28922,,18061.46395,4449.922854,9966.080871,90606.64677,13955.1146,3368.67211,12867.7835,213461.8861,19967.42494,2746.198373,16024.83368,2654.23373,3182.10634,9006.121832,2023.615321,3143.726568,3556.154948,6851.092557,2961.545917,36696.99922,3731.161639,1557.130896,7834.87499,37353.30901,34596.79273,5066.32847,59607.31286,19986.44621,26671.33009,2163.388901,17174.57444,2600.80442,9000.140536,9743.448005,79257.59344,9488.017024,59576.4954,53242.7201,10859.50396,62509.4105,29066.31643,4489.908113,6994.907785,39693.20304,55515.01618,8020.112439,16242.60676,2732.502775,87841.65327,38610.9947,7944.945448,56234.57426
N_Methyl_aspartic_acid,7612.105325,143315.7529,60080.29686,40411.84147,5560.992215,4371.42737,2384.472612,9068.167966,149978.3963,3527.07101,3489.084648,72751.03829,42963.11199,2772.536226,1609.035164,26773.06807,9679.608279,4404.069415,7344.771282,1664.277341,23137.53946,953.022297,15035.69538,9039.499496,165163.4105,3296.321758,953.5296505,3096.060928,27198.3717,5753.907458,30261.72183,5958.531421,6472.294974,28664.49861,1337.234988,3027.935891,1077.231058,7466.753293,7946.542319,192974.4379,3850.615661,168738.5795,25658.30355,6124.311281,39829.34788,6671.088963,2487.61165,3441.656305,38246.22136,5028.230783,21541.78265,282337.2454,6462.570184,68811.18669,6719.023679,4989.404416,34986.97494
Gluconic_acid,1459.893382,760.0064282,2060.557128,4092.806159,1352.596336,764.9823333,5216.106861,8482.326951,2481.882132,4134.749161,8291.716894,3276.274097,1179.746208,2916.31013,8144.817404,1286.166548,1182.809756,3357.472042,1418.651563,1248.192326,1118.545001,983.5655074,2063.452351,3678.397892,12380.51824,1500.531823,3021.543146,1435.492584,,,1208.409869,700.3697191,11798.12205,4563.014255,553.7165283,1464.659685,592.8233092,708.5073144,9871.067032,1113.17596,1587.886528,3170.347349,908.9407465,2557.411672,2023.301518,1688.444427,2147.921127,827.60828,2044.751589,,2654.903325,3730.331521,1050.757326,3103.128432,6596.148361,3845.902755,8980.739934
Itaconic_acid,,,,,,,,,,,10281.14424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N_methyl_glutamic_acid,2183.475577,1396.890959,3658.555815,,,,,,6385.903579,910.2024264,1104.109873,1229.788777,1173.720014,,963.1948203,1548.946358,,,,,,,,,,,,,1276.179477,,,,,,,,,,5053.108054,3601.085313,,4056.20474,,,1738.398149,,,,1184.299879,,,,,,86084.34569,,
Cysteic_acid,,,,249.8935812,,,,,242.2342554,,,168.2899068,229.1638465,108.7863956,392.2430512,,,,203.6351172,,,,,,,,,,,,,230.1993838,244.1304991,137.9868342,,,,,237.5857551,140.9325013,144.0894443,,,,,,,,213.2868593,115.4384223,,216.6519742,116.6909969,,,,168.9949641
Aminocaproic_acid,790.5860974,,2062.056114,,,363.1567401,863.859906,25509.27833,,1492.961841,1793.925098,1483.619987,,,1853.031361,,,,49.47018318,,,93.42078982,884.5696113,456.4487812,137.6085632,,1467.47981,,154.4257543,980.9192676,,352.5125366,11.78842445,382.9038339,,618.5271325,,2178.673089,7226.415034,,1744.008333,846.4543765,328.8797727,1359.328788,172.3796648,,132.8778895,617.1820575,558.0808893,,,1033.379361,254.0631267,396.9334287,2779.209824,12162.04401,5401.776152
Lactulose,13319.30834,,17330.36852,,4397.047998,5411.38533,3265.766637,,15550.08991,,5166.792346,2438.798803,4576.695984,,,3022.57668,,1330.94705,,,,,3205.073055,,,,2014.562725,,4952.601445,,,2467.53498,,2448.964539,,2071.375001,6531.796239,,22506.34252,,1648.524946,2292.709443,,,,,7901.628393,3200.083615,2135.339818,,1627.614736,6167.224821,,3400.055323,,,2951.968408
Lactose,81202.57783,,23221.85607,74884.16263,289535.3548,210034.0784,52255.83345,44626.92443,689479.1961,104073.7131,138536.7031,56573.60538,125797.3094,,70725.91855,21745.25921,,18523.00796,27765.55353,,,,61819.18234,18750.23672,749071.1003,,,34737.02404,,95590.74362,,152148.0505,51327.17851,48084.90208,85028.11375,94788.8484,63137.97312,18940.10442,123200.2663,,60336.39168,,20861.538,,117793.9136,52755.97201,141965.4342,71466.53795,,63028.99601,18138.75657,,69056.66899,49029.53111,201650.6557,100494.3954,48580.85677
Citrulline,93787.30638,149390.3138,586429.4463,153734.7079,109960.6467,103241.1916,129806.6968,119513.7029,380001.3118,194321.6927,79978.58924,303122.5692,368076.1806,81816.76373,50908.58988,46839.03249,41882.22969,4935.809605,68077.86905,11035.4793,12703.31506,16247.25456,87011.36876,124670.0776,190534.609,19023.46664,6300.326525,36130.60854,359597.1679,227013.9503,167801.0647,155347.4831,244726.0556,197143.7744,19080.09002,187277.6761,248066.1758,368708.628,361774.6556,376700.9227,41184.80005,327415.2704,87800.24898,61670.16554,515307.0209,113431.0252,93984.82173,197697.0975,385119.0407,182962.2995,137882.508,391708.4873,99979.13658,427730.0078,153069.3806,33251.26428,82838.43148
Quinolinic_Acid,,,,,,13391.02934,,,33922.33356,24698.63367,15365.17371,22200.29677,31075.13231,,9456.766076,19845.94133,,25373.10416,,,,,,,,,,,24484.79154,92686.05455,,,,22258.69089,,,,,,74067.70964,9970.858732,16505.09038,,,,20726.85433,,,21751.33873,44119.23043,8919.468793,20978.74115,10858.55537,,28027.60922,,45122.89538
S_Carboxymethyl_cysteine,23544.69587,,30702.68155,,,,12948.96489,19673.04997,173714.8899,22450.095,60935.85143,50557.98137,38692.55974,14792.40009,,16426.00666,,13159.47913,17077.25992,,,,,,36247.80156,,,,26698.06314,,,33188.05167,20048.69322,21247.50683,,,,39086.24117,20526.67713,,20314.87676,,,11324.01279,,22245.73732,,,24173.95405,24554.17788,,27821.80628,,,17616.45181,24136.43746,88865.57544
Citramalic_acid,13948.97527,10067.10365,19786.06978,10446.95023,4805.363575,59017.22549,12210.23648,11314.07523,11460.69667,6357.478559,5476.685675,15191.36555,9104.10541,8641.915067,5022.973396,3576.73217,3758.469235,10019.13843,6896.442556,,5133.612295,1951.11449,11054.76811,6327.072734,5822.380961,2295.040731,3614.47462,2319.9672,31338.55612,22031.80592,6194.437522,32092.92587,10365.86144,11615.91573,1269.574665,4970.018274,1515.097452,5442.976944,33947.56617,20074.22427,5472.669931,27129.28492,37031.21098,6096.369467,8925.670298,6209.522372,3911.316411,4007.034879,18130.29089,11512.99274,4605.332278,20629.3306,3848.444872,11661.74335,19257.85497,9117.096301,13441.78006
Trehalose,,,26617.61356,23833.48853,290515.5867,363903.3829,,30239.58929,419121.477,28912.9412,,16585.51231,44621.19488,23483.48139,383326.5012,,,,26308.86345,,,23907.93746,35107.73358,27582.34758,536014.3026,,71444.70009,28119.4821,,38927.2736,,42187.45697,37022.69554,,147169.9634,54799.57116,87845.45559,26188.35172,2481521.42,,35147.30406,12426.95857,,,30223.33449,23034.01303,110285.3638,67619.54249,,,9901.603186,,50967.1625,21975.55804,50762.12379,53449.99744,38969.61731
